score	id1	id2	blockString	subQuery
1	2833	2833	 [BLK]  [DES] the record label of the Way to Your Heart	 [TRP] ?e1 record label The Way to Your Heart
1	2834	2834	 [BLK]  [DES] the mountain [DES] located in California [DES] has parent peak as Nevado de Toluca	 [TRP] ?e0 Location California [TRP] ?e0 parent mountain peak Nevado de Toluca
0	2835	2835	 [BLK]  [DES] are some employees of Uni of California , santa cruz	 [TRP] ?e0 agency California
1	2836	2836	 [BLK]  [DES] are some other products of #entity1 [BLK]  [DES] the banks [DES] makes Postbanken	 [TRP] ?e1 product Postbanken [TRP] ?e1 type bank [TRP] ?e0 product ?e1
0	2837	2837	 [BLK]  [DES] states [DES] does #entity1 go [BLK]  [DES] the stream [DES] ending at Saunders county	 [TRP] ?e1 mouth location Saunders County, Nebraska [TRP] ?e0 city ?e1
0	2838	2838	 [BLK]  [DES] winner [DES] has John Robert as doctoral supervisor	 [TRP] ?e1 religion John Roberts
0	2839	2839	 [BLK]  [DES] the bridge [DES] crosses the Orange Line of MBTA	 [TRP] ?e1 service area MBTA Bus
0	2840	2840	 [BLK]  [DES] the albums [DES] whose artists have performed with the Tangerine	 [TRP] ?e0 writer Tangerine (film)
0	2841	2841	 [BLK]  [DES] the Journal of Cerebral Blood Flow & Metabolism	 [TRP] ?e1 Cover Journal of Cerebral Blood Flow & Metabolism
0	2842	2842	 [BLK]  [DES] the significant buildings of the arch	 [TRP] <e0> Kiev significant building
0	2843	2843	 [BLK]  [DES] has given guest appearances on #entity1 [BLK]  [DES] the TV [DES] #entity2 Makes 3 [BLK]  [DES] Episodes [DES] whose #entity3 Mama [BLK]  [DES] music [DES] done by Mama	 [TRP] ?e3 Artist Mama Say [TRP] ?e2 associated musical artist ?e3 [TRP] ?e1 Artist ?e2 [TRP] ?e0 producer ?e1
0	2844	2844	 [BLK]  [DES] groups [DES] have fought in #entity1 [BLK]  [DES] wars [DES] Richard Taylor fought too	 [TRP] ?e1 battle Richard Taylor (general) [TRP] ?e0 genre ?e1
1	2845	2845	 [BLK]  [DES] is the headquarters of #entity1 [BLK]  [DES] the public transit system [DES] is the system of Bottineau LRT	 [TRP] ?e1 system Bottineau LRT [TRP] ?e1 type public transit system [TRP] ?e0 headquarters ?e1
0	2846	2846	 [BLK]  [DES] artists ' works [DES] are in Muse d'Orsay	 [TRP] ?e0 Location Musée d'Orsay
0	2847	2847	 [BLK]  [DES] is the county seat of King County , Washington	 [TRP] ?e0 producer For Washington
1	2848	2848	 [BLK]  [DES] down [DES] the associated musical artist of #entity1 [BLK]  [DES] the writer of Rain Is a Good Thing	 [TRP] ?e1 writer Rain Is a Good Thing [TRP] ?e0 associated musical artist ?e1
0	2849	2849	 [BLK]  [DES] the TV [DES] #entity2 Makes 3 [BLK]  [DES] Episodes [DES] whose #entity3 Mama [BLK]  [DES] music [DES] done by Mama	 [TRP] ?e3 musical artist Mama Say [TRP] ?e2 associated band ?e3 [TRP] ?e1 occupation ?e2
0	2850	2850	 [BLK]  [DES] the dish of Ragout fin	 [TRP] ?e1 main ingredient Ragout fin
0	2851	2851	 [BLK]  [DES] a city [DES] governed by the West Berkshire Council	 [TRP] ?e1 leader West Berkshire Council
1	2852	2852	 [BLK]  [DES] political party [DES] was the leader of Rishikesh	 [TRP] ?e0 leader name Rishikesh
1	2853	2853	 [BLK]  [DES] all the presidents of #entity1 [BLK]  [DES] school [DES] had atleast one of the president as Queen Noor of Jordan	 [TRP] ?e1 President Queen Noor of Jordan [TRP] ?e0 president ?e1
1	2854	2854	 [BLK]  [DES] The Universe in a Single Atom [DES] a book about buddhism	 [TRP] <http://dbpedia.org/resource/The_Universe_in_a_Single_Atom> literary genre Buddhism
0	2855	2855	 [BLK]  [DES] are some rivers over #entity1 [BLK]  [DES] there is a box girder bridge	 [TRP] ?e1 type Box girder bridge [TRP] ?e0 river ?e1
0	2856	2856	 [BLK]  [DES] some devices [DES] whose manufacturers are in taiwan	 [TRP] ?e0 assembly Taiwan
1	2857	2857	 [BLK]  [DES] the television show [DES] whose executive producer is Steven Peterman	 [TRP] ?e0 executive producer Steven Peterman [TRP] ?e0 type television show
0	2858	2858	 [BLK]  [DES] are the notable works of #entity1 [BLK]  [DES] the person [DES] produced Queer as Folk	 [TRP] ?e1 region Queer as Folk (season 5) [TRP] ?e0 region ?e1
0	2859	2859	 [BLK]  [DES] the countries [DES] have been governed by Francois Hollande	 [TRP] ?e1 monarch François Hollande
0	2860	2860	 [BLK]  [DES] the people [DES] graduated #entity1 NCAA [BLK]  [DES] universities [DES] affiliated with the NCAA	 [TRP] ?e1 after NCAA Season 82 [TRP] ?e0 RD1-score4A ?e1
0	2861	2861	 [BLK]  [DES] are made by Larry David [DES] shows	 [TRP] ?e0 creator Larry David
0	2862	2862	 [BLK]  [DES] the board of Freedom of the City	 [TRP] ?e1 alma mater Richard Alvin
1	2863	2863	 [BLK]  [DES] ancient country [DES] had capital as Nicomedia [DES] had capital as History of Trier	 [TRP] ?e0 capital Nicomedia [TRP] ?e0 capital History of Trier
0	2864	2864	 [BLK]  [DES] politicians [DES] are in the militia	 [TRP] ?e0 country Militia (film)
0	2865	2865	 [BLK]  [DES] states [DES] does the Pioneer corporation operate in	 [TRP] ?e0 location Pioneer Corporation
0	2866	2866	 [BLK]  [DES] awards have been given to people who fought in the Battle of France	 [TRP] ?e0 battle honours Battle of France
0	2867	2867	 [BLK]  [DES] assembly [DES] Special 26 was recorded	 [TRP] ?e1 film director Special 26
0	2868	2868	 [BLK]  [DES] river [DES] flows through Central Washington	 [TRP] ?e0 city Central Washington Wildcats
0	2869	2869	 [BLK]  [DES] all the band members [DES] are #entity1 Music [BLK]  [DES] Bands [DES] have signed up with Entertainment One Music	 [TRP] ?e1 label Entertainment One Music [TRP] ?e1 type Band [TRP] ?e0 band member ?e1
1	2870	2870	 [BLK]  [DES] Music for what was made by someone who died of a cardiovascular disease	 [TRP] ?e0 death cause Cardiovascular disease
1	2871	2871	 [BLK]  [DES] are the county seats of #entity1 [BLK]  [DES] the region [DES] operates the Boeing Field	 [TRP] ?e1 operator Boeing Field [TRP] ?e1 type region [TRP] ?e0 county seat ?e1
0	2872	2872	 [BLK]  [DES] has given guest appearances on #entity1 [BLK]  [DES] the TV [DES] #entity2 Makes 3 [BLK]  [DES] Episodes [DES] whose #entity3 Mama [BLK]  [DES] music [DES] done by Mama	 [TRP] ?e3 musical band Mama Say [TRP] ?e2 associated band ?e3 [TRP] ?e1 occupation ?e2 [TRP] ?e0 award ?e1
0	2873	2873	 [BLK]  [DES] the sharehoders of The National Herald	 [TRP] ?e0 headquarter The National Herald (India)
0	2874	2874	 [BLK]  [DES] the artists [DES] the Cirque du Soleil discography	 [TRP] ?e0 Length Cirque du Soleil discography
1	2875	2875	 [BLK]  [DES] is the official residence of the Lula J. Davis which [DES] the death location of the John McTaggart(jockey)	 [TRP] ?e0 death place John McTaggart (jockey) [TRP] ?e0 residence Lula J. Davis
0	2876	2876	 [BLK]  [DES] football team [DES] is in #entity1 [BLK]  [DES] a city [DES] A J Clark was a builder	 [TRP] ?e1 occupation Vern Clark [TRP] ?e0 key person ?e1
0	2877	2877	 [BLK]  [DES] can I find #entity1 [BLK]  [DES] things [DES] run by the maritime museum of San Diego	 [TRP] ?e1 location Maritime Museum of San Diego [TRP] ?e0 location town ?e1
0	2878	2878	 [BLK]  [DES] country's engineered [DES] have studied at Aero Klub in Wroclaw	 [TRP] ?e0 sister station RTL Klub
0	2879	2879	 [BLK]  [DES] built the USS Camp [DES] ship builder [DES] built Sturtevant	 [TRP] ?e0 region Sathonay-Camp
0	2880	2880	 [BLK]  [DES] cities [DES] were in #entity1 [BLK]  [DES] TV Show [DES] came after The Ultimate Fighter : Brazil 2	 [TRP] ?e1 city  The Ultimate Fighter: Brazil 2 [TRP] ?e0 residence ?e1
0	2881	2881	 [BLK]  [DES] does #entity1 end on [BLK]  [DES] river [DES] border we find in Bjelasnica	 [TRP] ?e1 located in area Bjelasnica [TRP] ?e0 route end ?e1
1	2882	2882	 [BLK]  [DES] source country of SamurAbsheron channel [DES] is the birth place of Anar Salmanov	 [TRP] ?e0 birth place Anar Salmanov
0	2883	2883	 [BLK]  [DES] did the conflict take #entity1 [BLK]  [DES] place [DES] Henri Putz fought	 [TRP] ?e1 battle Henri Putz [TRP] ?e1 type place [TRP] ?e0 place ?e1
0	2884	2884	 [BLK]  [DES] directed the haunted house [DES] directed alice in wonderland	 [TRP] ?e0 director Alice in Wonderland (1951 film)
0	2885	2885	 [BLK]  [DES] airlines [DES] also serves Europe	 [TRP] ?e1 region served Europe
0	2886	2886	 [BLK]  [DES] beverage [DES] was launched by Ferrero SpA	 [TRP] ?e0 key person Ferrero SpA
1	2887	2887	 [BLK]  [DES] the golf players [DES] whose college is Arizona State Sun Devils	 [TRP] ?e0 college Arizona State Sun Devils
1	2888	2888	 [BLK]  [DES] taylor swift [DES] do #entity1 The Farmer Wants a Wife [BLK]  [DES] the theme song of	 [TRP] <http://dbpedia.org/resource/The_Farmer_Wants_a_Wife_(Australian_TV_series)> opening theme Taylor Swift
0	2889	2889	 [BLK]  [DES] is #entity1 and Claiborne Pell [BLK]  [DES] the common profession of William Luther Hill	 [TRP] ?e1 profession William Luther Hill [TRP] ?e0 parent ?e1
0	2890	2890	 [BLK]  [DES] party [DES] the politician [DES] was selected in Barasat constituency	 [TRP] ?e0 region Barasat (Vidhan Sabha constituency)
1	2891	2891	 [BLK]  [DES] a borough [DES] called tendring	 [TRP] ?e1 borough Tendring
0	2892	2892	 [BLK]  [DES] did the conflict take #entity1 [BLK]  [DES] place [DES] Liu Mingchuan fought	 [TRP] ?e1 battle Liu Mingchuan [TRP] ?e1 type place [TRP] ?e0 place of military conflict ?e1
0	2893	2893	 [BLK]  [DES] was the current champion of Egyptian Open born	 [TRP] ?e0 current champion Egyptian Open
0	2894	2894	 [BLK]  [DES] people [DES] Ernest Rutherford was the advisor of	 [TRP] ?e0 academic advisors Ernest Rutherford
0	2895	2895	 [BLK]  [DES] the spouse of Dolores del Ro	 [TRP] ?e1 spouse Dolores del Río
0	2896	2896	 [BLK]  [DES] mountains [DES] are in sierra nevada	 [TRP] ?e0 area Sierra Nevada (U.S.)
1	2897	2897	 [BLK]  [DES] the home stadium of Toronto Phantoms	 [TRP] ?e1 Stadium Toronto Phantoms
0	2898	2898	 [BLK]  [DES] did the conflict take #entity1 [BLK]  [DES] place [DES] Henri Putz fought	 [TRP] ?e1 birth place Henri Putz [TRP] ?e0 place of military conflict ?e1
0	2899	2899	 [BLK]  [DES] have been in #entity1 [BLK]  [DES] bands [DES] have recorded their work in the Electric Lady Studios	 [TRP] ?e1 recorded in Electric Lady Studios [TRP] ?e0 musical band ?e1
1	2900	2900	 [BLK]  [DES] have been penned by Miguel de Cervantes [DES] books	 [TRP] ?e0 author Miguel de Cervantes [TRP] ?e0 type book
0	2901	2901	 [BLK]  [DES] all discipline of #entity1 [BLK]  [DES] journals [DES] one of the discipline is Cerebral blood flow	 [TRP] ?e1 academic discipline Journal of Cerebral Blood Flow & Metabolism [TRP] ?e0 discipline ?e1
1	2902	2902	 [BLK]  [DES] country [DES] Guru Purnima is celebrated [DES] is the common relegion of Miao people	 [TRP] ?e0 country Guru Purnima [TRP] ?e0 religion Miao people [TRP] ?e0 type country
0	2903	2903	 [BLK]  [DES] musical artist [DES] associated #entity1 [BLK]  [DES] Tony Allen has label with Celluloid Records	 [TRP] ?e1 label Celluloid Records [TRP] ?e0 musical artist ?e1
0	2904	2904	 [BLK]  [DES] the schools [DES] have queen noor of Jordan as one of them	 [TRP] ?e1 religion Queen Noor of Jordan
0	2905	2905	 [BLK]  [DES] person [DES] created the women in the garden	 [TRP] ?e0 city  Women in the Garden
1	2906	2906	 [BLK]  [DES] was the stadium of Panionios G.S.S. in 2014-15 season	 [TRP] ?e0 owner Panionios G.S.S.
1	2907	2907	 [BLK]  [DES] the software [DES] is used as operating system of Magic Trackpad	 [TRP] ?e1 operating system Magic Trackpad 2
0	2908	2908	 [BLK]  [DES] things [DES] run by the maritime museum of San Diego	 [TRP] ?e1 location Maritime Museum of San Diego
0	2909	2909	 [BLK]  [DES] successor of McDonnell Douglas [DES] was built bu Delta 3	 [TRP] ?e0 successor McDonnell Douglas C-9
1	2910	2910	 [BLK]  [DES] the PM [DES] William Deane served	 [TRP] ?e0 prime minister William Deane
0	2911	2911	 [BLK]  [DES] the city [DES] Collin County Texas is a part	 [TRP] ?e1 is part of Collin County, Texas
0	2912	2912	 [BLK]  [DES] the universities in Norton , Massachusetts	 [TRP] ?e1 city Massachusetts
0	2913	2913	 [BLK]  [DES] the stadium of Bankers Life Fieldhouse	 [TRP] ?e2 Stadium Bankers Life Fieldhouse
0	2914	2914	 [BLK]  [DES] the people [DES] graduated #entity1 NCAA [BLK]  [DES] universities [DES] affiliated with the NCAA	 [TRP] ?e1 after NCAA Season 82 [TRP] ?e0 league ?e1
0	2915	2915	 [BLK]  [DES] an estimate number of races [DES] horses grandsired by the Wild Risk have raced in	 [TRP] ?e0 author Grandsire
0	2916	2916	 [BLK]  [DES] tombs of everyone [DES] died in England	 [TRP] ?e1 place of death place England
0	2917	2917	 [BLK]  [DES] is the region of Lumberjack	 [TRP] ?e0 country Lumberjack (film)
0	2918	2918	 [BLK]  [DES] are some games availible on nintendo's virtual console	 [TRP] ?e0 title Virtual Console
0	2919	2919	 [BLK]  [DES] the sports played by #entity1 [BLK]  [DES] university [DES] also plays Taekwondo	 [TRP] ?e1 sport Taekwondo [TRP] ?e0 sport ?e1
1	2920	2920	 [BLK]  [DES] the river [DES] whose mouth country is Mozambique [DES] whose mouth country is source region	 [TRP] ?e1 mouth country Mozambique [TRP] ?e1 type river
1	2921	2921	 [BLK]  [DES] play for #entity1 [BLK]  [DES] the teams [DES] performing in the united center	 [TRP] ?e1 owner United Center [TRP] ?e0 team ?e1
1	2922	2922	 [BLK]  [DES] is Ethiopian Parliament Building located	 [TRP] ?e0 location country Ethiopian Parliament Building
1	2923	2923	 [BLK]  [DES] the university [DES] whose athletic department is called National Collegiate Athletic Association [DES] has a chancellor named Nicholas S. Zeppos	 [TRP] ?e0 athletics National Collegiate Athletic Association [TRP] ?e0 chancellor Nicholas S. Zeppos [TRP] ?e0 type university
0	2924	2924	 [BLK]  [DES] is the birthplace of #entity1 [BLK]  [DES] the netball player [DES] is #entity2 [BLK]  [DES] the relative of Rachel Rasmussen	 [TRP] ?e1 relative Rachel Rasmussen [TRP] ?e0 place of birth ?e1
0	2925	2925	 [BLK]  [DES] people [DES] won the Gold Medal of the Royal Astronomical Society	 [TRP] ?e0 country Gold Medal of the Royal Astronomical Society
0	2926	2926	 [BLK]  [DES] people [DES] are buried in the Mausoleum of Augustus	 [TRP] ?e0 label name Mausoleum of Augustus
0	2927	2927	 [BLK]  [DES] cars [DES] succeeded #entity1 [BLK]  [DES] the cars [DES] were similar to Cadillac Fleetwood	 [TRP] ?e1 related Cadillac Fleetwood [TRP] ?e0 successor ?e1
1	2928	2928	 [BLK]  [DES] the mascot of #entity1 [BLK]  [DES] the military unit [DES] Stewart Bovell served	 [TRP] ?e1 military branch Stewart Bovell [TRP] ?e1 type military unit [TRP] ?e0 mascot ?e1
0	2929	2929	 [BLK]  [DES] the congressmen [DES] attended Nashville , Tennessee	 [TRP] ?e1 Representative Tennessee
0	2930	2930	 [BLK]  [DES] bacterias [DES] belongs to Bacilli class [DES] 	 [TRP] ?e0 owner Java class file
0	2931	2931	 [BLK]  [DES] the wrestlers [DES] are billed in Wisconsin	 [TRP] ?e1 residence Wisconsin
1	2932	2932	 [BLK]  [DES] cities [DES] Solon Spencer Beman has architected in	 [TRP] ?e0 architect Solon Spencer Beman
1	2933	2933	 [BLK]  [DES] are the opponents of Gervase Helwys	 [TRP] ?e0 opponent Gervase Helwys
1	2934	2934	 [BLK]  [DES] is the constituency of John Smith Griffin	 [TRP] ?e0 constituency John Smith Griffin
1	2935	2935	 [BLK]  [DES] the writer of In the Bazaars of Hyderabad	 [TRP] ?e1 writer In the Bazaars of Hyderabad
1	2936	2936	 [BLK]  [DES] the children of Sonia Gandhi	 [TRP] ?e1 child Sonia Gandhi
0	2937	2937	 [BLK]  [DES] characters [DES] are there in The Office	 [TRP] ?e0 occupation Tallahassee (The Office)
1	2938	2938	 [BLK]  [DES] animator of Tommy Ticker [DES] the director of The Haunted house [DES] Tooth	 [TRP] ?e0 film director The Haunted House (1929 film)
0	2939	2939	 [BLK]  [DES] built the Ford Y-block engine	 [TRP] ?e0 predecessor Ford Y-block engine
1	2940	2940	 [BLK]  [DES] television show [DES] are distributed by Broadcast syndication	 [TRP] ?e0 distributor Broadcast syndication
0	2941	2941	 [BLK]  [DES] the colonel [DES] branch as Militia	 [TRP] ?e0 branch Virginia militia
0	2942	2942	 [BLK]  [DES] directed #entity1 [BLK]  [DES] the albums [DES] recorded in Anaheim	 [TRP] ?e1 divisions Anaheim Ice [TRP] ?e0 divisions ?e1
0	2943	2943	 [BLK]  [DES] the junctions [DES] lie on U.S. Route 59 in Texas [DES] lie on U.S. Route 59 in U.S. Route 59	 [TRP] ?e0 route junction Texas
0	2944	2944	 [BLK]  [DES] military in Quezon city	 [TRP] ?e1 place of military conflict Quezon City
0	2945	2945	 [BLK]  [DES] wine [DES] made of Vitis vinifera grapes	 [TRP] ?e1 ingredient Vitis
0	2946	2946	 [BLK]  [DES] are in #entity1 [BLK]  [DES] the board of Jimmy Wales	 [TRP] ?e1 board Jimmy Wales [TRP] ?e0 occupation ?e1
0	2947	2947	 [BLK]  [DES] the affiliation of Indian general election, 2004(Andhra Pradesh)	 [TRP] ?e0 jurisdiction Andhra Pradesh
1	2948	2948	 [BLK]  [DES] countries [DES] were the first to play Gumus [DES] were the first to play Ne daj se , Nina	 [TRP] ?e0 country Ne daj se, Nina
0	2949	2949	 [BLK]  [DES] the team [DES] has the Michigan Stadium	 [TRP] ?e1 owner Michigan Stadium
1	2950	2950	 [BLK]  [DES] the battle [DES] fought by #entity1 [BLK]  [DES] people [DES] also fought in Levant	 [TRP] ?e1 battle Levant [TRP] ?e0 battle ?e1
0	2951	2951	 [BLK]  [DES] the district [DES] I can find the Hylebos Creek	 [TRP] ?e1 location Hylebos Creek
0	2952	2952	 [BLK]  [DES] nation [DES] does the league take #entity1 [BLK]  [DES] place [DES] C.D	 [TRP] ?e1 Location C.D. Primeiro de Agosto (basketball) [TRP] ?e0 nation ?e1
1	2953	2953	 [BLK]  [DES] the graves of #entity1 [BLK]  [DES] the royalities [DES] have been buried at Beeleigh Abbey	 [TRP] ?e1 place of burial Beeleigh Abbey [TRP] ?e1 type royalty [TRP] ?e0 place of burial ?e1
0	2954	2954	 [BLK]  [DES] all the former partners of #entity1 [BLK]  [DES] figure skater [DES] one of the former partner was Andrea poapst	 [TRP] ?e1 performer Andrea (Andrea album) [TRP] ?e0 date of birth ?e1
0	2955	2955	 [BLK]  [DES] the army unit [DES] whose commander is Peter Cosgrove	 [TRP] ?e1 notable commander Peter Cosgrove
0	2956	2956	 [BLK]  [DES] game series [DES] exist for iOS	 [TRP] ?e0 reason IOS
1	2957	2957	 [BLK]  [DES] owns #entity1 [BLK]  [DES] the bank [DES] Fabio Mercurio works	 [TRP] ?e1 institution Fabio Mercurio [TRP] ?e0 owner ?e1
0	2958	2958	 [BLK]  [DES] a band [DES] associated with Buckethead	 [TRP] ?e2 musical band Buckethead
1	2959	2959	 [BLK]  [DES] company [DES] ownes stock in Dagenham turbines [DES] ownes stock in Ford Motor credit	 [TRP] ?e0 owner Dagenham wind turbines [TRP] ?e0 owner Ford Motor Credit Company [TRP] ?e0 type company
1	2960	2960	 [BLK]  [DES] television show [DES] is BBC HD [DES] is related to Doctor Who Confidential	 [TRP] ?e0 related Doctor Who Confidential [TRP] ?e0 network BBC HD [TRP] ?e0 type television show
